l_fighter_id,r_fighter_id,w_fighter_id,l_FullName,r_FullName,w_FullName,l_fighter_height_cm,r_fighter_height_cm,weight_class,l_fighter_weight_lbs,r_fighter_weight_lbs,l_fighter_reach_cm,r_fighter_reach_cm,l_fighter_stance,r_fighter_stance,l_fighter_dob,r_fighter_dob,event_date,l_fighter_age,r_fighter_age,l_seniority,r_seniority,l_fighter_w,l_fighter_l,r_fighter_w,r_fighter_l,l_knockdowns,l_total_strikes_att,l_total_strikes_succ,l_sig_strikes_att,l_sig_strikes_succ,l_takedown_att,l_takedown_succ,l_submission_att,l_reversals,l_ctrl_time,r_knockdowns,r_total_strikes_att,r_total_strikes_succ,r_sig_strikes_att,r_sig_strikes_succ,r_takedown_att,r_takedown_succ,r_submission_att,r_reversals,r_ctrl_time,result,num_rounds,finish_round,finish_time,l_w/l_ratio,r_w/l_ratio,l_win,r_win,l_height_dif_cm,r_height_dif_cm,l_weight_dif_lb,r_weight_dif_lb,l_reach_dif_cm,r_reach_dif_cm,l_ctrl_time_sec,r_ctrl_time_sec,l_total_fights,r_total_fights,l_total_fights_dif,r_total_fights_dif,l_win_difference,r_win_difference,l_stance_pair,r_stance_pair
2997,1603,1603,Deiveson Figueiredo,Brandon Moreno,Brandon Moreno,165.1,170.18,Flyweight,125,125,172.72,177.8,Orthodox,Orthodox,1987-12-18 00:00:00,1993-12-07 00:00:00,2021-06-12,33,27,6,-6,21,3,21,7,0,45,33,36,24,1,1,0,0,1:30,1,109,71,85,47,2,2,2,0,4:49,Submission,5,3,2:26,7,3,0,1,-5.079987,5.079987,0,0,-5.080002,5.080002,90,289,24,28,-4,4,4,-4,Orthodox vs Orthodox,Orthodox vs Orthodox
2997,1603,2997,Deiveson Figueiredo,Brandon Moreno,Deiveson Figueiredo,165.1,170.18,Flyweight,125,125,172.72,177.8,Orthodox,Orthodox,1987-12-18 00:00:00,1993-12-07 00:00:00,2022-01-22,34,28,6,-6,21,3,21,7,3,178,95,169,86,11,2,0,0,2:18,0,260,106,259,105,2,1,0,0,0:46,Decision,5,5,5:00,7,3,1,0,-5.079987,5.079987,0,0,-5.080002,5.080002,138,46,24,28,-4,4,4,-4,Orthodox vs Orthodox,Orthodox vs Orthodox
2598,358,358,Delson Heleno,Francisco Trinaldo,Francisco Trinaldo,180.34,175.26,Middleweight,185,170,183,177.8,Orthodox,Southpaw,1977-11-16 00:00:00,1978-08-24 00:00:00,2012-06-23,34,33,1,-1,29,10,28,9,0,5,4,4,3,4,0,0,0,1:07,0,47,41,26,21,0,0,0,0,1:09,KO/TKO,3,1,4:21,2.9,3.111111,0,1,5.080002,-5.080002,15,-15,5.199997,-5.199997,67,69,39,37,2,-2,-0.211111068725586,0.211111068725586,Orthodox vs Southpaw,Southpaw vs Orthodox
2365,1077,2365,Demetrious Johnson,Wilson Reis,Demetrious Johnson,160.02,162.56,Flyweight,125,125,167.64,165.1,Orthodox,Southpaw,1986-08-13 00:00:00,1985-01-06 00:00:00,2017-04-15,30,32,-2,2,27,3,23,10,0,216,135,186,108,2,1,1,0,2:19,0,170,18,168,16,6,0,0,0,0:01,Submission,5,3,4:49,9,2.3,1,0,-2.539993,2.539993,0,0,2.539993,-2.539993,139,1,30,33,-3,3,6.70000004768372,-6.70000004768372,Orthodox vs Southpaw,Southpaw vs Orthodox
2365,1791,2365,Demetrious Johnson,Ian McCall,Demetrious Johnson,160.02,165.1,Flyweight,125,125,167.64,162.56,Orthodox,Orthodox,1986-08-13 00:00:00,1984-05-07 00:00:00,2012-06-08,25,28,-3,3,27,3,13,5,1,169,105,153,90,8,2,0,0,2:03,0,172,94,132,57,11,1,0,0,3:05,Decision,3,3,5:00,9,2.6,1,0,-5.080002,5.080002,0,0,5.080002,-5.080002,123,185,30,18,12,-12,6.40000009536743,-6.40000009536743,Orthodox vs Orthodox,Orthodox vs Orthodox
2365,73,2365,Demetrious Johnson,Norifumi Yamamoto,Demetrious Johnson,160.02,162.56,Bantamweight,125,135,167.64,167.64,Orthodox,Southpaw,1986-08-13 00:00:00,1977-03-15 00:00:00,2011-02-05,24,33,-9,9,27,3,18,6,0,134,70,102,38,15,10,0,0,3:46,0,66,17,65,16,2,0,0,0,0:27,Decision,3,3,5:00,9,3,1,0,-2.539993,2.539993,-10,10,0,0,226,27,30,24,6,-6,6,-6,Orthodox vs Southpaw,Southpaw vs Orthodox
2365,378,2365,Demetrious Johnson,Miguel Torres,Demetrious Johnson,160.02,175.26,Bantamweight,125,135,167.64,193.04,Orthodox,Orthodox,1986-08-13 00:00:00,1981-01-18 00:00:00,2011-05-28,24,30,-6,6,27,3,44,9,0,92,63,23,13,5,5,0,1,8:40,0,115,95,19,10,1,0,3,2,4:33,Decision,3,3,5:00,9,4.888889,1,0,-15.23999,15.23999,-10,10,-25.39999,25.39999,520,273,30,53,-23,23,4.11111116409302,-4.11111116409302,Orthodox vs Orthodox,Orthodox vs Orthodox
2365,1618,2365,Demetrious Johnson,John Moraga,Demetrious Johnson,160.02,167.64,Flyweight,125,125,167.64,167.64,Orthodox,Orthodox,1986-08-13 00:00:00,1984-03-20 00:00:00,2013-07-27,26,29,-3,3,27,3,19,7,0,150,112,95,67,12,12,3,0,13:36,0,103,53,76,32,5,1,0,0,1:57,Submission,5,5,3:43,9,2.714286,1,0,-7.619995,7.619995,0,0,0,0,816,117,30,26,4,-4,6.28571438789368,-6.28571438789368,Orthodox vs Orthodox,Orthodox vs Orthodox
1901,1674,1901,Demian Maia,Mario Miranda,Demian Maia,185.42,190.5,Middleweight,170,185,182.88,187.96,Southpaw,Orthodox,1977-11-06 00:00:00,1979-07-12 00:00:00,2010-08-28,32,31,1,-1,28,11,14,7,0,146,104,49,30,7,5,1,0,9:52,0,60,29,41,14,0,0,0,2,1:21,Decision,3,3,5:00,2.545455,2,1,0,-5.080002,5.080002,-15,15,-5.080002,5.080002,592,81,39,21,18,-18,0.545454502105713,-0.545454502105713,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,1496,1901,Demian Maia,Gunnar Nelson,Demian Maia,185.42,180.34,Welterweight,170,170,182.88,182.88,Southpaw,Switch,1977-11-06 00:00:00,1988-07-28 00:00:00,2015-12-12,38,27,11,-11,28,11,19,5,0,229,193,58,47,8,2,1,1,10:58,0,10,7,4,2,1,1,0,2,2:14,Decision,3,3,5:00,2.545455,3.8,1,0,5.080002,-5.080002,0,0,0,0,658,134,39,24,15,-15,-1.25454545021057,1.25454545021057,Southpaw vs Switch,Switch vs Southpaw
1901,164,164,Demian Maia,Chris Weidman,Chris Weidman,185.42,187.96,Middleweight,170,185,182.88,198.12,Southpaw,Orthodox,1977-11-06 00:00:00,1984-06-17 00:00:00,2012-01-28,34,27,7,-7,28,11,15,7,0,178,60,169,51,7,0,0,0,0:00,0,178,68,166,58,6,4,0,0,1:38,Decision,3,3,5:00,2.545455,2.142857,0,1,-2.540009,2.540009,-15,15,-15.23999,15.23999,0,98,39,22,17,-17,0.402597427368164,-0.402597427368164,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,1138,1901,Demian Maia,Nate Quarry,Demian Maia,185.42,182.88,Middleweight,170,185,182.88,182.88,Southpaw,Open Stance,1977-11-06 00:00:00,1972-03-18 00:00:00,2008-11-15,31,36,-5,5,28,11,12,4,0,32,22,4,2,2,1,1,0,1:45,0,8,8,0,0,0,0,0,0,0:06,Submission,3,1,2:13,2.545455,3,1,0,2.539993,-2.539993,-15,15,0,0,105,6,39,16,23,-23,-0.454545497894287,0.454545497894287,Southpaw vs Open Stance,Open Stance vs Southpaw
1901,604,1901,Demian Maia,Chael Sonnen,Demian Maia,185.42,185.42,Middleweight,170,205,182.88,185.42,Southpaw,Southpaw,1977-11-06 00:00:00,1977-04-03 00:00:00,2009-02-21,31,31,0,0,28,11,29,15,0,17,6,17,6,4,1,1,0,0:09,0,34,18,24,8,0,0,0,0,1:27,Submission,3,1,2:37,2.545455,1.933333,1,0,0,0,-35,35,-2.539993,2.539993,9,87,39,44,-5,5,0.612121224403381,-0.612121224403381,Southpaw vs Southpaw,Southpaw vs Southpaw
1901,523,1901,Demian Maia,Rick Story,Demian Maia,185.42,175.26,Welterweight,170,170,182.88,180.34,Southpaw,Southpaw,1977-11-06 00:00:00,1984-08-28 00:00:00,2012-10-13,34,28,6,-6,28,11,19,9,0,12,9,8,5,5,3,1,0,2:15,0,12,10,5,3,0,0,0,0,0:00,Submission,3,1,2:30,2.545455,2.111111,1,0,10.16,-10.16,0,0,2.540009,-2.540009,135,0,39,28,11,-11,0.434343338012695,-0.434343338012695,Southpaw vs Southpaw,Southpaw vs Southpaw
1901,78,1901,Demian Maia,Alexander Yakovlev,Demian Maia,185.42,190.5,Welterweight,170,155,182.88,187.96,Southpaw,Southpaw,1977-11-06 00:00:00,1984-07-18 00:00:00,2014-05-31,36,29,7,-7,28,11,24,10,1,128,83,73,29,3,2,0,0,8:08,0,45,24,43,22,2,1,0,1,1:28,Decision,3,3,5:00,2.545455,2.4,1,0,-5.080002,5.080002,15,-15,-5.080002,5.080002,488,88,39,34,5,-5,0.145454406738281,-0.145454406738281,Southpaw vs Southpaw,Southpaw vs Southpaw
1901,1860,1860,Demian Maia,Nate Marquardt,Nate Marquardt,185.42,182.88,Middleweight,170,185,182.88,187.96,Southpaw,Orthodox,1977-11-06 00:00:00,1979-04-20 00:00:00,2009-08-29,31,30,1,-1,28,11,35,19,0,2,0,2,0,0,0,0,0,0:00,1,1,1,1,1,0,0,0,0,0:01,KO/TKO,3,1,0:21,2.545455,1.842105,0,1,2.539993,-2.539993,-15,15,-5.080002,5.080002,0,1,39,54,-15,15,0.703349232673645,-0.703349232673645,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,1694,1901,Demian Maia,Dan Miller,Demian Maia,185.42,185.42,Middleweight,170,185,182.88,187.96,Southpaw,Orthodox,1977-11-06 00:00:00,1981-06-30 00:00:00,2010-02-06,32,28,4,-4,28,11,14,8,0,122,67,77,30,7,4,0,0,5:16,0,100,25,95,20,0,0,0,0,0:11,Decision,3,3,5:00,2.545455,1.75,1,0,0,0,-15,15,-5.080002,5.080002,316,11,39,22,17,-17,0.795454502105713,-0.795454502105713,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,310,310,Demian Maia,Kamaru Usman,Kamaru Usman,185.42,182.88,Welterweight,170,170,182.88,193.04,Southpaw,Switch,1977-11-06 00:00:00,1987-05-11 00:00:00,2018-05-19,40,31,9,-9,28,11,20,3,0,94,33,87,27,15,0,0,0,2:01,1,244,97,209,66,0,0,0,0,4:19,Decision,5,5,5:00,2.545455,6.666667,0,1,2.539993,-2.539993,0,0,-10.15999,10.15999,121,259,39,23,16,-16,-4.12121200561523,4.12121200561523,Southpaw vs Switch,Switch vs Southpaw
1901,1843,1901,Demian Maia,Anthony Rocco Martin,Demian Maia,185.42,182.88,Welterweight,170,170,182.88,185.42,Southpaw,Orthodox,1977-11-06 00:00:00,1989-12-11 00:00:00,2019-06-29,41,29,12,-12,28,11,17,6,0,86,74,12,3,9,3,0,1,6:03,0,109,36,95,22,0,0,0,0,1:11,Decision,3,3,5:00,2.545455,2.833333,1,0,2.539993,-2.539993,0,0,-2.539993,2.539993,363,71,39,23,16,-16,-0.287878751754761,0.287878751754761,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,727,727,Demian Maia,Jake Shields,Jake Shields,185.42,182.88,Welterweight,170,170,182.88,182.88,Southpaw,Orthodox,1977-11-06 00:00:00,1979-01-09 00:00:00,2013-10-09,35,34,1,-1,28,11,31,9,0,160,98,75,24,7,3,0,0,5:19,0,188,97,112,35,12,1,0,1,11:43,Decision,5,5,5:00,2.545455,3.444444,0,1,2.539993,-2.539993,0,0,0,0,319,703,39,40,-1,1,-0.898989915847778,0.898989915847778,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,844,1901,Demian Maia,Jorge Santiago,Demian Maia,185.42,185.42,Middleweight,170,170,182.88,190.5,Southpaw,Orthodox,1977-11-06 00:00:00,1980-10-09 00:00:00,2011-10-08,33,30,3,-3,28,11,25,12,0,159,95,67,24,11,4,0,0,9:13,0,70,29,56,18,1,0,0,0,0:29,Decision,3,3,5:00,2.545455,2.083333,1,0,0,0,0,0,-7.619995,7.619995,553,29,39,37,2,-2,0.462121248245239,-0.462121248245239,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,100,100,Demian Maia,Tyron Woodley,Tyron Woodley,185.42,175.26,Welterweight,170,170,182.88,187.96,Southpaw,Orthodox,1977-11-06 00:00:00,1982-04-07 00:00:00,2017-07-29,39,35,4,-4,28,11,19,7,0,90,29,89,28,21,0,0,0,0:52,1,153,57,153,57,0,0,0,0,0:06,Decision,5,5,5:00,2.545455,2.714286,0,1,10.16,-10.16,0,0,-5.080002,5.080002,52,6,39,26,13,-13,-0.16883111000061,0.16883111000061,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,1577,1577,Demian Maia,Belal Muhammad,Belal Muhammad,185.42,180.34,Welterweight,170,170,182.88,182.88,Southpaw,Orthodox,1977-11-06 00:00:00,1988-07-09 00:00:00,2021-06-12,43,32,11,-11,28,11,23,3,0,55,23,53,21,21,1,0,0,4:14,0,177,92,127,45,0,0,0,0,0:00,Decision,3,3,5:00,2.545455,7.666667,0,1,5.080002,-5.080002,0,0,0,0,254,0,39,26,13,-13,-5.12121200561523,5.12121200561523,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,703,703,Demian Maia,Anderson Silva,Anderson Silva,185.42,187.96,Middleweight,170,185,182.88,195.58,Southpaw,Southpaw,1977-11-06 00:00:00,1975-04-14 00:00:00,2010-04-10,32,34,-2,2,28,11,34,11,0,53,11,52,10,13,0,0,0,0:04,1,112,62,111,61,0,0,0,0,1:22,Decision,5,5,5:00,2.545455,3.090909,0,1,-2.540009,2.540009,-15,15,-12.7,12.7,4,82,39,45,-6,6,-0.545454502105713,0.545454502105713,Southpaw vs Southpaw,Southpaw vs Southpaw
1901,1819,1901,Demian Maia,Jorge Masvidal,Demian Maia,185.42,180.34,Welterweight,170,170,182.88,187.96,Southpaw,Orthodox,1977-11-06 00:00:00,1984-11-12 00:00:00,2017-05-13,39,32,7,-7,28,11,35,17,0,93,67,38,23,12,4,0,1,8:53,0,80,55,63,39,0,0,0,0,0:53,Decision,3,3,5:00,2.545455,2.058824,1,0,5.080002,-5.080002,0,0,-5.080002,5.080002,533,53,39,52,-13,13,0.486630916595459,-0.486630916595459,Southpaw vs Orthodox,Orthodox vs Southpaw
1901,1569,1569,Demian Maia,Mark Munoz,Mark Munoz,185.42,182.88,Middleweight,170,185,182.88,180.34,Southpaw,Orthodox,1977-11-06 00:00:00,1978-02-09 00:00:00,2011-06-11,33,33,0,0,28,11,14,6,0,87,40,78,32,7,0,2,0,1:53,0,115,75,81,44,7,3,1,0,5:22,Decision,3,3,5:00,2.545455,2.333333,0,1,2.539993,-2.539993,-15,15,2.540009,-2.540009,113,322,39,20,19,-19,0.212121248245239,-0.212121248245239,Southpaw vs Orthodox,Orthodox vs Southpaw
530,272,272,Denis Stojnic,Cain Velasquez,Cain Velasquez,182.88,185.42,Heavyweight,245,240,185,195.58,Orthodox,Orthodox,1980-02-02 00:00:00,1982-07-28 00:00:00,2009-02-07,29,26,3,-3,13,3,14,3,0,41,8,39,7,0,0,1,0,0:04,0,183,124,140,88,4,1,0,0,3:28,KO/TKO,3,2,2:34,4.333333,4.666667,0,1,-2.539993,2.539993,5,-5,-10.58,10.58,4,208,16,17,-1,1,-0.333333015441895,0.333333015441895,Orthodox vs Orthodox,Orthodox vs Orthodox
530,509,509,Denis Stojnic,Stefan Struve,Stefan Struve,182.88,210.82,Heavyweight,245,265,185,213.36,Orthodox,Orthodox,1980-02-02 00:00:00,1988-02-18 00:00:00,2009-06-13,29,21,8,-8,13,3,33,13,0,85,36,60,16,0,0,0,0,4:48,0,43,37,6,4,1,0,7,1,2:08,Submission,3,2,2:37,4.333333,2.538461,0,1,-27.94,27.94,-20,20,-28.36,28.36,288,128,16,46,-30,30,1.79487204551697,-1.79487204551697,Orthodox vs Orthodox,Orthodox vs Orthodox
2806,1987,1987,Denise Gomes,Loma Lookboonmee,Loma Lookboonmee,157.48,154.94,"Women's Strawweight",115,115,160.02,154.94,Orthodox,Orthodox,1999-12-30 00:00:00,1996-01-18 00:00:00,2022-09-17,22,26,-4,4,8,2,8,3,0,66,45,34,19,6,0,3,2,5:31,0,115,87,67,48,5,4,0,1,7:01,Decision,3,3,5:00,4,2.666667,0,1,2.539993,-2.539993,0,0,5.080002,-5.080002,331,421,10,11,-1,1,1.33333325386047,-1.33333325386047,Orthodox vs Orthodox,Orthodox vs Orthodox
2806,2398,2806,Denise Gomes,Yazmin Jauregui,Denise Gomes,157.48,160.02,"Women's Strawweight",115,115,160.02,162.56,Orthodox,Orthodox,1999-12-30 00:00:00,1999-02-28 00:00:00,2023-07-08,23,24,-1,1,8,2,10,1,1,24,21,20,17,0,0,0,0,0:10,0,1,0,1,0,0,0,0,0,0:00,KO/TKO,3,1,0:20,4,10,1,0,-2.540009,2.540009,0,0,-2.539993,2.539993,10,0,10,11,-1,1,-6,6,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2309,2309,Dennis Bermudez,Chan Sung Jung,Chan Sung Jung,167.64,170.18,Featherweight,155,145,167.64,182.88,Orthodox,Orthodox,1986-12-13 00:00:00,1987-03-17 00:00:00,2017-02-04,30,29,1,-1,17,9,17,8,0,38,24,34,20,3,0,0,0,0:20,1,37,19,35,17,1,0,0,0,0:05,KO/TKO,5,1,2:29,1.888889,2.125,0,1,-2.539993,2.539993,10,-10,-15.24001,15.24001,20,5,26,25,1,-1,-0.236111164093018,0.236111164093018,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2724,3790,Dennis Bermudez,Matt Grice,Dennis Bermudez,167.64,172.72,Featherweight,155,145,167.64,177.8,Orthodox,Orthodox,1986-12-13 00:00:00,1981-07-29 00:00:00,2013-02-23,26,31,-5,5,17,9,15,5,1,277,181,209,120,9,0,2,0,5:24,1,171,91,162,82,12,1,0,0,2:15,Decision,3,3,5:00,1.888889,3,1,0,-5.080002,5.080002,10,-10,-10.16,10.16,324,135,26,20,6,-6,-1.11111116409302,1.11111116409302,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2991,2991,Dennis Bermudez,Andre Fili,Andre Fili,167.64,180.34,Featherweight,155,145,167.64,187.96,Orthodox,Orthodox,1986-12-13 00:00:00,1990-06-25 00:00:00,2018-01-27,31,27,4,-4,17,9,22,10,0,227,133,196,103,11,1,0,0,3:11,0,242,93,229,80,12,4,0,0,0:50,Decision,3,3,5:00,1.888889,2.2,0,1,-12.7,12.7,10,-10,-20.32001,20.32001,191,50,26,32,-6,6,-0.311111211776733,0.311111211776733,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2702,3790,Dennis Bermudez,Clay Guida,Dennis Bermudez,167.64,170.18,Featherweight,155,155,167.64,177.8,Orthodox,Orthodox,1986-12-13 00:00:00,1981-12-08 00:00:00,2014-07-26,27,32,-5,5,17,9,38,20,0,135,66,114,47,7,2,1,0,2:10,0,95,39,79,28,3,0,0,0,0:16,Submission,3,2,2:57,1.888889,1.9,1,0,-2.539993,2.539993,0,0,-10.16,10.16,130,16,26,58,-32,32,-1.11111402511597e-02,1.11111402511597e-02,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2124,2124,Dennis Bermudez,Ricardo Lamas,Ricardo Lamas,167.64,172.72,Featherweight,155,145,167.64,180.34,Orthodox,Orthodox,1986-12-13 00:00:00,1982-05-21 00:00:00,2014-11-15,27,32,-5,5,17,9,20,8,0,38,16,30,8,1,0,0,0,1:00,1,27,16,25,14,0,0,1,1,0:50,Submission,3,1,3:18,1.888889,2.5,0,1,-5.080002,5.080002,10,-10,-12.7,12.7,60,50,26,28,-2,2,-0.611111164093018,0.611111164093018,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,3689,3689,Dennis Bermudez,Diego Brandao,Diego Brandao,167.64,170.18,Featherweight,155,145,167.64,162.56,Orthodox,Orthodox,1986-12-13 00:00:00,1987-05-27 00:00:00,2011-12-03,24,24,0,0,17,9,22,11,1,84,31,78,25,1,1,0,0,1:01,1,43,23,39,19,1,1,1,0,0:26,Submission,3,1,4:51,1.888889,2,0,1,-2.539993,2.539993,10,-10,5.080002,-5.080002,61,26,26,33,-7,7,-0.111111164093018,0.111111164093018,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2817,2817,Dennis Bermudez,Ricky Glenn,Ricky Glenn,167.64,182.88,Featherweight,155,155,167.64,177.8,Orthodox,Southpaw,1986-12-13 00:00:00,1989-04-12 00:00:00,2018-07-14,31,29,2,-2,17,9,22,7,0,132,56,114,42,14,6,0,0,4:18,0,151,59,137,48,0,0,1,0,0:34,Decision,3,3,5:00,1.888889,3.142857,0,1,-15.24001,15.24001,0,0,-10.16,10.16,258,34,26,29,-3,3,-1.25396823883057,1.25396823883057,Orthodox vs Southpaw,Southpaw vs Orthodox
3790,2563,3790,Dennis Bermudez,Jimy Hettes,Dennis Bermudez,167.64,175.26,Featherweight,155,145,167.64,180.34,Orthodox,Southpaw,1986-12-13 00:00:00,1987-06-09 00:00:00,2014-03-15,27,26,1,-1,17,9,11,3,3,180,94,126,55,15,6,1,0,7:47,0,88,49,64,34,4,0,0,0,1:27,KO/TKO,3,3,2:57,1.888889,3.666667,1,0,-7.619995,7.619995,10,-10,-12.7,12.7,467,87,26,14,12,-12,-1.77777791023254,1.77777791023254,Orthodox vs Southpaw,Southpaw vs Orthodox
3790,542,542,Dennis Bermudez,Jeremy Stephens,Jeremy Stephens,167.64,175.26,Featherweight,155,145,167.64,180.34,Orthodox,Orthodox,1986-12-13 00:00:00,1986-05-25 00:00:00,2015-07-11,28,29,-1,1,17,9,28,19,0,116,66,82,35,6,1,0,0,4:57,2,74,39,73,38,2,0,0,0,0:20,KO/TKO,3,3,0:32,1.888889,1.473684,0,1,-7.619995,7.619995,10,-10,-12.7,12.7,297,20,26,47,-21,21,0.415204644203186,-0.415204644203186,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2268,3790,Dennis Bermudez,Tatsuya Kawajiri,Dennis Bermudez,167.64,170.18,Featherweight,155,145,167.64,175.26,Orthodox,Orthodox,1986-12-13 00:00:00,1978-05-08 00:00:00,2016-02-21,29,37,-8,8,17,9,36,11,0,142,120,80,61,5,4,1,0,4:20,0,41,27,26,12,7,1,0,1,7:26,Decision,3,3,5:00,1.888889,3.272727,1,0,-2.539993,2.539993,10,-10,-7.619995,7.619995,260,446,26,47,-21,21,-1.38383841514587,1.38383841514587,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2864,3790,Dennis Bermudez,Pablo Garza,Dennis Bermudez,167.64,185.42,Featherweight,155,145,167.64,185.42,Orthodox,Orthodox,1986-12-13 00:00:00,1983-09-16 00:00:00,2012-05-05,25,28,-3,3,17,9,12,4,0,166,114,85,45,9,8,1,0,13:00,0,93,57,59,27,2,0,0,0,0:09,Decision,3,3,5:00,1.888889,3,1,0,-17.78,17.78,10,-10,-17.78,17.78,780,9,26,16,10,-10,-1.11111116409302,1.11111116409302,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,3103,3103,Dennis Bermudez,Darren Elkins,Darren Elkins,167.64,177.8,Featherweight,155,145,167.64,180.34,Orthodox,Orthodox,1986-12-13 00:00:00,1984-05-16 00:00:00,2017-07-22,30,33,-3,3,17,9,27,11,0,194,101,160,69,6,1,0,0,2:36,0,189,99,154,70,10,3,2,0,4:06,Decision,3,3,5:00,1.888889,2.454545,0,1,-10.16,10.16,10,-10,-12.7,12.7,156,246,26,38,-12,12,-0.565656661987305,0.565656661987305,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,707,3790,Dennis Bermudez,Steven Siler,Dennis Bermudez,167.64,180.34,Featherweight,155,145,167.64,177.8,Orthodox,Orthodox,1986-12-13 00:00:00,1987-02-15 00:00:00,2013-11-06,26,26,0,0,17,9,29,16,0,137,74,104,44,10,6,4,1,8:03,0,98,44,77,23,0,0,3,0,0:45,Decision,3,3,5:00,1.888889,1.8125,1,0,-12.7,12.7,10,-10,-10.16,10.16,483,45,26,45,-19,19,7.63888359069824e-02,-7.63888359069824e-02,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2401,3790,Dennis Bermudez,Rony Jason,Dennis Bermudez,167.64,170.18,Featherweight,155,145,167.64,185.42,Orthodox,Orthodox,1986-12-13 00:00:00,1984-03-21 00:00:00,2016-08-06,29,32,-3,3,17,9,14,7,0,127,77,95,48,10,5,0,1,7:06,0,48,16,41,9,0,0,0,0,0:52,Decision,3,3,5:00,1.888889,2,1,0,-2.539993,2.539993,10,-10,-17.78,17.78,426,52,26,21,5,-5,-0.111111164093018,0.111111164093018,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2532,3790,Dennis Bermudez,Max Holloway,Dennis Bermudez,167.64,180.34,Featherweight,155,145,167.64,175.26,Orthodox,Orthodox,1986-12-13 00:00:00,1991-12-04 00:00:00,2013-05-25,26,21,5,-5,17,9,25,7,0,231,78,225,73,9,4,0,0,3:28,0,197,79,193,75,1,0,0,0,0:08,Decision,3,3,5:00,1.888889,3.571429,1,0,-12.7,12.7,10,-10,-7.619995,7.619995,208,8,26,32,-6,6,-1.68253970146179,1.68253970146179,Orthodox vs Orthodox,Orthodox vs Orthodox
3790,2614,3790,Dennis Bermudez,Tommy Hayden,Dennis Bermudez,167.64,175.26,Featherweight,155,145,167.64,178,Orthodox,Southpaw,1986-12-13 00:00:00,1986-03-11 00:00:00,2012-08-11,25,26,-1,1,17,9,11,3,0,32,16,27,12,2,1,2,1,2:07,1,31,8,27,6,3,0,0,0,0:28,Submission,3,1,4:43,1.888889,3.666667,1,0,-7.619995,7.619995,10,-10,-10.36,10.36,127,28,26,14,12,-12,-1.77777791023254,1.77777791023254,Orthodox vs Southpaw,Southpaw vs Orthodox
3790,3116,3790,Dennis Bermudez,Te Edwards,Dennis Bermudez,167.64,172.72,Lightweight,155,155,167.64,182.88,Orthodox,Orthodox,1986-12-13 00:00:00,1990-09-11 00:00:00,2019-01-19,32,28,4,-4,17,9,6,3,0,147,83,122,63,9,5,2,0,0:42,1,57,24,56,23,0,0,0,0,8:42,Decision,3,3,5:00,1.888889,2,1,0,-5.080002,5.080002,0,0,-15.24001,15.24001,42,522,26,9,17,-17,-0.111111164093018,0.111111164093018,Orthodox vs Orthodox,Orthodox vs Orthodox
3597,98,98,Dennis Buzukja,Sean Woodson,Sean Woodson,175.26,187.96,Featherweight,145,145,177.8,198.12,Switch,Orthodox,1997-10-01 00:00:00,1992-06-07 00:00:00,2023-08-05,25,31,-6,6,8,3,10,1,0,121,46,116,42,1,0,0,1,2:30,0,229,163,126,71,5,4,0,0,5:52,Decision,3,3,5:00,2.666667,10,0,1,-12.70001,12.70001,0,0,-20.31999,20.31999,150,352,11,11,0,0,-7.33333325386047,7.33333325386047,Switch vs Orthodox,Orthodox vs Switch
2669,1026,1026,Dennis Hallman,Jorge Rivera,Jorge Rivera,175.26,185.42,Middleweight,155,185,182.88,185.42,Orthodox,Orthodox,1975-12-02 00:00:00,1972-02-28 00:00:00,2005-10-07,29,33,-4,4,53,20,20,9,0,32,15,29,12,6,1,2,0,2:49,0,141,94,92,51,0,0,0,1,7:21,Decision,3,3,5:00,2.65,2.222222,0,1,-10.16,10.16,-30,30,-2.539993,2.539993,169,441,73,29,44,-44,0.427777767181396,-0.427777767181396,Orthodox vs Orthodox,Orthodox vs Orthodox
